"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Muscle|Intracellular|Aciclovir|Concentration [µmol/l]"
31,351,3.713351,3.332509
31,354,3.657898,3.281807
31,357,3.603289,3.231886
31,360,3.549511,3.182734
31,363,3.496552,3.134339
31,366,3.444398,3.08669
31,369,3.393037,3.039776
31,372,3.342456,2.993585
31,375,3.292645,2.948105
31,378,3.243591,2.903325
31,381,3.195283,2.859235
31,384,3.147709,2.815824
31,387,3.100857,2.773081
31,390,3.054718,2.730997
31,393,3.009278,2.68956
31,396,2.964528,2.648762
31,399,2.920458,2.608591
31,402,2.877057,2.569039
31,405,2.834313,2.530095
31,408,2.792219,2.49175
31,411,2.750762,2.453995
31,414,2.709934,2.416821
31,417,2.669725,2.380218
31,420,2.630126,2.344178
31,423,2.591126,2.308692
31,426,2.552716,2.273752
31,429,2.514889,2.239348
31,432,2.477634,2.205473
31,435,2.440943,2.172119
31,438,2.404807,2.139277
31,441,2.369218,2.106939
31,444,2.334167,2.075098
31,447,2.299646,2.043745
31,450,2.265646,2.012874
31,453,2.232161,1.982477
31,456,2.199182,1.952547
31,459,2.1667,1.923075
31,462,2.134709,1.894056
31,465,2.103201,1.865483
31,468,2.072168,1.837347
31,471,2.041604,1.809643
31,474,2.0115,1.782364
31,477,1.981851,1.755503
31,480,1.952649,1.729054
31,483,1.923887,1.70301
31,486,1.895558,1.677365
31,489,1.867656,1.652114
31,492,1.840174,1.627249
31,495,1.813106,1.602765
31,498,1.786446,1.578656
31,501,1.760187,1.554916
31,504,1.734323,1.531539
31,507,1.708848,1.50852
31,510,1.683756,1.485853
31,513,1.659041,1.463533
31,516,1.634697,1.441555
31,519,1.61072,1.419912
31,522,1.587103,1.398601
31,525,1.56384,1.377615
31,528,1.540926,1.356949
31,531,1.518357,1.3366
31,534,1.496126,1.316561
31,537,1.474228,1.296828
31,540,1.452659,1.277397
31,543,1.431413,1.258262
31,546,1.410485,1.239419
31,549,1.389872,1.220864
31,552,1.369566,1.202592
31,555,1.349565,1.184598
31,558,1.329864,1.166879
31,561,1.310457,1.14943
31,564,1.29134,1.132247
31,567,1.27251,1.115326
31,570,1.253961,1.098663
31,573,1.235689,1.082253
31,576,1.21769,1.066094
31,579,1.19996,1.05018
31,582,1.182495,1.034509
31,585,1.165291,1.019076
31,588,1.148344,1.003878
31,591,1.131649,0.9889116
31,594,1.115203,0.9741726
31,597,1.099003,0.9596577
31,600,1.083045,0.9453635
31,603,1.067324,0.9312866
31,606,1.051837,0.9174236
31,609,1.036581,0.9037712
31,612,1.021552,0.8903263
31,615,1.006747,0.8770854
31,618,0.992162,0.8640457
31,621,0.9777942,0.8512039
31,624,0.96364,0.8385569
31,627,0.9496962,0.8261018
31,630,0.9359597,0.8138355
31,633,0.9224272,0.8017552
31,636,0.9090958,0.7898582
31,639,0.8959624,0.7781415
31,642,0.8830238,0.7666023
31,645,0.8702773,0.7552379
31,648,0.8577198,0.7440457
31,651,0.8453485,0.7330228
31,654,0.8331606,0.7221668
31,657,0.8211533,0.7114751
31,660,0.809324,0.7009452
31,663,0.7976699,0.6905746
31,666,0.7861883,0.6803608
31,669,0.7748766,0.6703014
31,672,0.7637323,0.6603941
31,675,0.7527528,0.6506364
31,678,0.7419356,0.6410262
31,681,0.7312784,0.6315612
31,684,0.7207786,0.622239
31,687,0.710434,0.6130576
31,690,0.700242,0.6040148
31,693,0.6902006,0.5951084
31,696,0.6803073,0.5863364
31,699,0.6705599,0.5776966
31,702,0.6609563,0.5691871
31,705,0.6514942,0.5608059
31,708,0.6421716,0.552551
31,711,0.6329864,0.5444204
31,714,0.6239364,0.5364123
31,717,0.6150196,0.5285248
31,720,0.606234,0.520756
31,723,0.5975777,0.5131041
31,726,0.5890487,0.5055673
31,729,0.580645,0.4981439
31,732,0.5723649,0.4908321
31,735,0.5642064,0.4836303
31,738,0.5561678,0.4765367
31,741,0.5482471,0.4695496
31,744,0.5404426,0.4626675
31,747,0.5327527,0.4558887
31,750,0.5251755,0.4492116
31,753,0.5177094,0.4426348
31,756,0.5103527,0.4361567
31,759,0.5031039,0.4297757
31,762,0.4959611,0.4234904
31,765,0.4889229,0.4172993
31,768,0.4819876,0.411201
31,771,0.4751538,0.405194
31,774,0.46842,0.3992771
31,777,0.4617846,0.3934487
31,780,0.4552462,0.3877076
31,783,0.4488032,0.3820524
31,786,0.4424543,0.3764817
31,789,0.4361981,0.3709944
31,792,0.4300332,0.3655891
31,795,0.4239582,0.3602647
31,798,0.4179717,0.3550198
31,801,0.4120725,0.3498532
31,804,0.4062593,0.3447638
31,807,0.4005307,0.3397504
31,810,0.3948855,0.3348118
31,813,0.3893224,0.3299469
31,816,0.3838403,0.3251546
31,819,0.3784378,0.3204337
31,822,0.373114,0.3157832
31,825,0.3678674,0.311202
31,828,0.3626971,0.3066891
31,831,0.3576019,0.3022434
31,834,0.3525806,0.2978639
31,837,0.3476321,0.2935495
31,840,0.3427554,0.2892994
31,843,0.3379494,0.2851124
31,846,0.333213,0.2809878
31,849,0.3285452,0.2769244
31,852,0.3239451,0.2729215
31,855,0.3194115,0.268978
31,858,0.3149435,0.2650931
31,861,0.3105401,0.2612658
31,864,0.3062004,0.2574954
31,867,0.3019234,0.2537809
31,870,0.2977082,0.2501215
31,873,0.2935538,0.2465163
31,876,0.2894594,0.2429647
31,879,0.2854241,0.2394656
31,882,0.281447,0.2360184
31,885,0.2775272,0.2326222
31,888,0.2736638,0.2292763
31,891,0.2698562,0.2259799
31,894,0.2661034,0.2227323
31,897,0.2624046,0.2195327
31,900,0.258759,0.2163804
31,903,0.2551658,0.2132747
31,906,0.2516243,0.2102149
31,909,0.2481336,0.2072003
31,912,0.2446931,0.2042302
31,915,0.241302,0.2013039
31,918,0.2379596,0.1984209
31,921,0.2346651,0.1955803
31,924,0.2314179,0.1927816
31,927,0.2282172,0.1900242
31,930,0.2250624,0.1873074
31,933,0.2219527,0.1846307
31,936,0.2188876,0.1819933
31,939,0.2158663,0.1793948
31,942,0.2128882,0.1768345
31,945,0.2099527,0.1743119
31,948,0.2070592,0.1718263
31,951,0.204207,0.1693773
31,954,0.2013955,0.1669643
31,957,0.1986242,0.1645867
31,960,0.1958924,0.1622441
31,963,0.1931996,0.1599358
31,966,0.1905451,0.1576614
31,969,0.1879285,0.1554204
31,972,0.1853491,0.1532122
31,975,0.1828065,0.1510364
31,978,0.1803,0.1488925
31,981,0.1778292,0.14678
31,984,0.1753935,0.1446984
31,987,0.1729924,0.1426473
31,990,0.1706255,0.1406261
31,993,0.1682921,0.1386346
31,996,0.1659919,0.1366722
31,999,0.1637243,0.1347384
31,1002,0.1614889,0.1328329
31,1005,0.1592851,0.1309553
31,1008,0.1571126,0.129105
31,1011,0.1549708,0.1272818
31,1014,0.1528594,0.1254851
31,1017,0.1507778,0.1237147
31,1020,0.1487256,0.12197
31,1023,0.1467025,0.1202508
31,1026,0.144708,0.1185566
31,1029,0.1427416,0.1168871
31,1032,0.140803,0.1152419
31,1035,0.1388917,0.1136207
31,1038,0.1370074,0.112023
31,1041,0.1351497,0.1104485
31,1044,0.1333182,0.108897
31,1047,0.1315124,0.107368
31,1050,0.1297321,0.1058611
31,1053,0.1279768,0.1043762
31,1056,0.1262462,0.1029128
31,1059,0.1245399,0.1014706
31,1062,0.1228577,0.1000494
31,1065,0.121199,0.09864871
31,1068,0.1195637,0.09726835
31,1071,0.1179512,0.09590798
31,1074,0.1163615,0.09456731
31,1077,0.1147939,0.09324603
31,1080,0.1132484,0.09194387
31,1083,0.1117245,0.09066055
31,1086,0.110222,0.08939577
31,1089,0.1087405,0.08814927
31,1092,0.1072797,0.08692078
31,1095,0.1058393,0.08571001
31,1098,0.104419,0.08451672
31,1101,0.1030186,0.08334064
31,1104,0.1016378,0.08218153
31,1107,0.1002762,0.08103912
31,1110,0.09893359,0.07991318
31,1113,0.09760972,0.07880345
31,1116,0.0963043,0.0777097
31,1119,0.09501705,0.07663168
31,1122,0.09374773,0.07556918
31,1125,0.09249607,0.07452194
31,1128,0.09126182,0.07348977
31,1131,0.09004474,0.07247242
31,1134,0.08884456,0.07146969
31,1137,0.08766105,0.07048135
31,1140,0.08649397,0.06950719
31,1143,0.08534309,0.068547
31,1146,0.08420816,0.06760059
31,1149,0.08308896,0.06666773
31,1152,0.08198529,0.06574824
31,1155,0.08089688,0.06484192
31,1158,0.07982355,0.06394856
31,1161,0.07876507,0.063068
31,1164,0.07772122,0.06220002
31,1167,0.07669181,0.06134445
31,1170,0.07567661,0.06050111
31,1173,0.07467543,0.05966981
31,1176,0.07368807,0.05885038
31,1179,0.07271433,0.05804265
31,1182,0.07175402,0.05724644
31,1185,0.07080694,0.05646158
31,1188,0.0698729,0.0556879
31,1191,0.06895173,0.05492525
31,1194,0.06804322,0.05417346
31,1197,0.06714723,0.05343237
31,1200,0.06626354,0.05270183
31,1203,0.065392,0.05198167
31,1206,0.06453242,0.05127176
31,1209,0.06368465,0.05057192
31,1212,0.06284851,0.04988203
31,1215,0.06202383,0.04920194
31,1218,0.06121046,0.04853149
31,1221,0.06040823,0.04787055
31,1224,0.05961698,0.04721899
31,1227,0.05883657,0.04657666
31,1230,0.05806683,0.04594342
31,1233,0.05730761,0.04531916
31,1236,0.05655877,0.04470373
31,1239,0.05582015,0.044097
31,1242,0.05509162,0.04349885
31,1245,0.05437303,0.04290916
31,1248,0.05366424,0.0423278
31,1251,0.05296512,0.04175465
31,1254,0.05227551,0.04118959
31,1257,0.0515953,0.0406325
31,1260,0.05092434,0.04008327
31,1263,0.05026251,0.03954177
31,1266,0.04960968,0.03900791
31,1269,0.04896573,0.03848156
31,1272,0.04833052,0.03796263
31,1275,0.04770393,0.037451
31,1278,0.04708584,0.03694656
31,1281,0.04647614,0.03644921
31,1284,0.0458747,0.03595885
31,1287,0.04528141,0.03547537
31,1290,0.04469615,0.03499869
31,1293,0.04411882,0.03452869
31,1296,0.04354929,0.03406528
31,1299,0.04298747,0.03360837
31,1302,0.04243323,0.03315786
31,1305,0.04188649,0.03271366
31,1308,0.04134712,0.03227568
31,1311,0.04081503,0.03184382
31,1314,0.04029011,0.031418
31,1317,0.03977227,0.03099814
31,1320,0.03926141,0.03058415
31,1323,0.03875742,0.03017593
31,1326,0.03826023,0.02977342
31,1329,0.03776971,0.02937651
31,1332,0.03728579,0.02898515
31,1335,0.03680837,0.02859924
31,1338,0.03633736,0.0282187
31,1341,0.03587268,0.02784347
31,1344,0.03541423,0.02747346
31,1347,0.03496193,0.02710859
31,1350,0.03451569,0.0267488
31,1353,0.03407543,0.02639401
31,1356,0.03364106,0.02604415
31,1359,0.0332125,0.02569914
31,1362,0.03278967,0.02535893
31,1365,0.0323725,0.02502343
31,1368,0.0319609,0.02469259
31,1371,0.0315548,0.02436633
31,1374,0.03115411,0.02404459
31,1377,0.03075878,0.02372731
31,1380,0.03036871,0.02341441
31,1383,0.02998384,0.02310584
31,1386,0.02960409,0.02280154
31,1389,0.02922941,0.02250145
31,1392,0.0288597,0.0222055
31,1395,0.02849492,0.02191364
31,1398,0.02813498,0.02162581
31,1401,0.02777983,0.02134194
31,1404,0.02742939,0.02106199
31,1407,0.0270836,0.02078589
31,1410,0.0267424,0.0205136
31,1413,0.02640571,0.02024505
31,1416,0.02607349,0.0199802
31,1419,0.02574567,0.01971899
31,1422,0.02542219,0.01946137
31,1425,0.02510299,0.0192073
31,1428,0.02478802,0.01895671
31,1431,0.0244772,0.01870957
31,1434,0.02417049,0.01846581
31,1437,0.02386783,0.0182254
31,1440,0.02356916,0.01798828
32,0,0,0
32,1,6.029625,0.04011957
32,2,15.44175,0.234573
32,3,24.66763,0.5966141
32,4,33.45195,1.115541
32,5,41.727,1.778487
32,6,49.44167,2.571797
32,7,56.57705,3.481531
32,8,63.14544,4.494085
32,9,69.17919,5.596664
32,10,74.7216,6.777532
32,11,73.79027,7.986005
32,12,69.07985,9.098456
32,13,64.20444,10.09333
32,14,59.46124,10.97405
32,15,54.95596,11.74712
32,18,43.54016,13.50604
32,21,35.43198,14.61577
32,24,29.94861,15.28674
32,27,26.28456,15.66954
32,30,23.81935,15.86458
32,33,22.12769,15.93699
32,36,20.93114,15.92862
32,39,20.05097,15.86639
32,42,19.37341,15.76767
32,45,18.82659,15.64372
32,48,18.36499,15.50196
32,51,17.95974,15.34736
32,54,17.59263,15.18328
32,57,17.25192,15.01211
32,60,16.93007,14.83557
32,63,16.6223,14.6549
32,66,16.32559,14.47107
32,69,16.03788,14.28483
32,72,15.75778,14.09681
32,75,15.48436,13.90752
32,78,15.21701,13.71738
32,81,14.95526,13.52678
32,84,14.69876,13.33605
32,87,14.44722,13.14547
32,90,14.20045,12.95529
32,93,13.95824,12.76574
32,96,13.72048,12.57701
32,99,13.48704,12.38929
32,102,13.25781,12.20273
32,105,13.03269,12.01748
32,108,12.81157,11.83364
32,111,12.59436,11.65135
32,114,12.38096,11.4707
32,117,12.1713,11.29177
32,120,11.96528,11.11464
32,123,11.76284,10.93937
32,126,11.56392,10.76603
32,129,11.36844,10.59466
32,132,11.17636,10.4253
32,135,10.98759,10.25799
32,138,10.80208,10.09276
32,141,10.61977,9.929634
32,144,10.4406,9.768625
32,147,10.2645,9.609753
32,150,10.09142,9.453026
32,153,9.921303,9.298452
32,156,9.754097,9.146034
32,159,9.589755,8.995771
32,162,9.428224,8.847661
32,165,9.269455,8.701697
32,168,9.1134,8.557874
32,171,8.960011,8.41618
32,174,8.809238,8.276605
32,177,8.661041,8.139132
32,180,8.51537,8.003752
32,183,8.37218,7.870445
32,186,8.23143,7.739195
32,189,8.093081,7.609982
32,192,7.957085,7.482789
32,195,7.823399,7.357597
32,198,7.691992,7.234381
32,201,7.562821,7.113122
32,204,7.435845,6.993799
32,207,7.311028,6.876389
32,210,7.188335,6.760868
32,213,7.067729,6.647213
32,216,6.949173,6.5354
32,219,6.832633,6.425406
32,222,6.718075,6.317206
32,225,6.605464,6.210777
32,228,6.494767,6.106094
32,231,6.385952,6.003133
32,234,6.278984,5.901869
32,237,6.173834,5.802279
32,240,6.07047,5.704338
32,243,5.968862,5.60802
32,246,5.86898,5.513303
32,249,5.770793,5.420164
32,252,5.674272,5.328578
32,255,5.579386,5.238525
32,258,5.486114,5.149975
32,261,5.394424,5.062907
32,264,5.304291,4.977299
32,267,5.215685,4.893129
32,270,5.128581,4.810377
32,273,5.04295,4.729021
32,276,4.958774,4.649032
32,279,4.876025,4.57039
32,282,4.794679,4.493076
32,285,4.71471,4.41707
32,288,4.636096,4.34235
32,291,4.558812,4.268898
32,294,4.482838,4.196687
32,297,4.408151,4.125699
32,300,4.334729,4.055914
32,303,4.262549,3.987314
32,306,4.191592,3.919879
32,309,4.121835,3.853589
32,312,4.053259,3.788425
32,315,3.985843,3.724368
32,318,3.919568,3.661399
32,321,3.854414,3.599502
32,324,3.790362,3.538656
32,327,3.727392,3.478846
32,330,3.665488,3.420053
32,333,3.604629,3.36226
32,336,3.544799,3.305451
32,339,3.48598,3.249609
32,342,3.428154,3.194718
32,345,3.371304,3.140761
32,348,3.315414,3.087723
32,351,3.260468,3.035589
32,354,3.206449,2.984342
32,357,3.153341,2.933969
32,360,3.101129,2.884454
32,363,3.049798,2.835784
32,366,2.999332,2.787942
32,369,2.949717,2.740916
32,372,2.900938,2.694691
32,375,2.852982,2.649255
32,378,2.805833,2.604593
32,381,2.759479,2.560692
32,384,2.713905,2.51754
32,387,2.669098,2.475124
32,390,2.625046,2.43343
32,393,2.581735,2.392447
32,396,2.539153,2.352163
32,399,2.497287,2.312566
32,402,2.456125,2.273643
32,405,2.415656,2.235384
32,408,2.375866,2.197776
32,411,2.336746,2.16081
32,414,2.298282,2.124472
32,417,2.260465,2.088754
32,420,2.223283,2.053645
32,423,2.186725,2.019133
32,426,2.15078,1.985209
32,429,2.115439,1.951863
32,432,2.080691,1.919084
32,435,2.046525,1.886864
32,438,2.012932,1.855192
32,441,1.979903,1.824059
32,444,1.947427,1.793456
32,447,1.915495,1.763373
32,450,1.884098,1.733803
32,453,1.853227,1.704736
32,456,1.822873,1.676163
32,459,1.793027,1.648076
32,462,1.763681,1.620467
32,465,1.734825,1.593327
32,468,1.706452,1.566649
32,471,1.678553,1.540424
32,474,1.651121,1.514645
32,477,1.624147,1.489304
32,480,1.597624,1.464393
32,483,1.571544,1.439906
32,486,1.545899,1.415835
32,489,1.520682,1.392172
32,492,1.495886,1.368912
32,495,1.471504,1.346046
32,498,1.447529,1.323568
32,501,1.423953,1.301471
32,504,1.40077,1.27975
32,507,1.377974,1.258397
32,510,1.355558,1.237406
32,513,1.333514,1.216771
32,516,1.311838,1.196486
32,519,1.290523,1.176545
32,522,1.269562,1.156942
32,525,1.24895,1.137671
32,528,1.228681,1.118726
32,531,1.208749,1.100102
32,534,1.189148,1.081794
32,537,1.169873,1.063796
32,540,1.150918,1.046102
32,543,1.132278,1.028708
32,546,1.113947,1.011608
32,549,1.09592,0.9947973
32,552,1.078193,0.9782712
32,555,1.06076,0.9620245
32,558,1.043615,0.9460524
32,561,1.026755,0.9303504
32,564,1.010174,0.9149138
32,567,0.9938681,0.8997381
32,570,0.977832,0.8848186
32,573,0.9620613,0.8701512
32,576,0.9465517,0.8557314
32,579,0.9312986,0.8415551
32,582,0.9162978,0.827618
32,585,0.901545,0.8139161
32,588,0.8870361,0.8004454
32,591,0.8727669,0.7872019
32,594,0.8587334,0.7741818
32,597,0.8449317,0.7613811
32,600,0.8313578,0.7487963
32,603,0.8180079,0.7364235
32,606,0.8048782,0.7242593
32,609,0.7919651,0.7122999
32,612,0.7792649,0.7005419
32,615,0.7667739,0.688982
32,618,0.7544887,0.6776165
32,621,0.7424058,0.6664423
32,624,0.7305218,0.655456
32,627,0.7188335,0.6446548
32,630,0.7073376,0.6340352
32,633,0.6960308,0.6235942
32,636,0.6849099,0.6133287
32,639,0.6739718,0.6032357
32,642,0.6632133,0.5933123
32,645,0.6526315,0.5835555
32,648,0.6422233,0.5739625
32,651,0.6319858,0.5645304
32,654,0.6219164,0.5552566
32,657,0.6120123,0.5461387
32,660,0.6022706,0.5371737
32,663,0.5926886,0.5283592
32,666,0.5832635,0.5196924
32,669,0.5739927,0.5111708
32,672,0.5648736,0.502792
32,675,0.5559037,0.4945535
32,678,0.5470803,0.4864528
32,681,0.5384011,0.4784876
32,684,0.5298641,0.4706561
32,687,0.5214666,0.4629556
32,690,0.5132061,0.455384
32,693,0.5050806,0.4479389
32,696,0.4970877,0.4406184
32,699,0.4892251,0.4334202
32,702,0.4814906,0.4263422
32,705,0.4738822,0.4193824
32,708,0.4663977,0.4125388
32,711,0.4590351,0.4058094
32,714,0.4517925,0.3991925
32,717,0.4446678,0.392686
32,720,0.4376591,0.3862881
32,723,0.4307642,0.3799968
32,726,0.4239815,0.3738105
32,729,0.4173089,0.3677272
32,732,0.4107448,0.3617453
32,735,0.4042872,0.355863
32,738,0.3979343,0.3500786
32,741,0.3916846,0.3443907
32,744,0.3855363,0.3387974
32,747,0.3794877,0.3332972
32,750,0.3735371,0.3278885
32,753,0.3676829,0.3225698
32,756,0.3619235,0.3173395
32,759,0.3562573,0.3121961
32,762,0.3506828,0.3071381
32,765,0.3451983,0.3021641
32,768,0.3398026,0.2972728
32,771,0.3344941,0.2924627
32,774,0.3292714,0.2877325
32,777,0.324133,0.2830807
32,780,0.3190776,0.2785061
32,783,0.3141036,0.2740074
32,786,0.3092099,0.2695831
32,789,0.304395,0.2652322
32,792,0.2996577,0.2609534
32,795,0.2949967,0.2567453
32,798,0.2904108,0.252607
32,801,0.2858987,0.2485372
32,804,0.2814591,0.2445348
32,807,0.2770909,0.2405986
32,810,0.272793,0.2367274
32,813,0.268564,0.2329202
32,816,0.264403,0.2291759
32,819,0.2603087,0.2254934
32,822,0.25628,0.2218716
32,825,0.2523159,0.2183097
32,828,0.2484154,0.2148066
32,831,0.2445775,0.2113613
32,834,0.2408009,0.2079728
32,837,0.2370848,0.2046401
32,840,0.2334282,0.2013624
32,843,0.22983,0.1981386
32,846,0.2262893,0.1949679
32,849,0.2228052,0.1918494
32,852,0.2193766,0.1887821
32,855,0.2160029,0.1857654
32,858,0.212683,0.1827983
32,861,0.209416,0.17988
32,864,0.2062011,0.1770096
32,867,0.2030374,0.1741864
32,870,0.1999241,0.1714095
32,873,0.1968604,0.1686782
32,876,0.1938453,0.1659917
32,879,0.1908782,0.1633493
32,882,0.1879583,0.1607502
32,885,0.1850848,0.1581937
32,888,0.1822569,0.1556792
32,891,0.179474,0.1532058
32,894,0.1767351,0.1507729
32,897,0.1740397,0.1483798
32,900,0.171387,0.1460259
32,903,0.1687763,0.1437105
32,906,0.166207,0.141433
32,909,0.1636782,0.1391926
32,912,0.1611896,0.1369889
32,915,0.1587403,0.1348212
32,918,0.1563297,0.1326889
32,921,0.1539571,0.1305914
32,924,0.1516221,0.1285281
32,927,0.1493239,0.1264984
32,930,0.1470619,0.1245018
32,933,0.1448355,0.1225378
32,936,0.1426442,0.1206057
32,939,0.1404875,0.1187051
32,942,0.1383647,0.1168355
32,945,0.1362753,0.1149962
32,948,0.1342188,0.1131869
32,951,0.1321945,0.111407
32,954,0.1302021,0.1096561
32,957,0.128241,0.1079335
32,960,0.1263106,0.1062389
32,963,0.1244105,0.1045718
32,966,0.1225401,0.1029318
32,969,0.1206991,0.1013184
32,972,0.1188869,0.09973112
32,975,0.1171031,0.0981696
32,978,0.1153472,0.09663335
32,981,0.1136188,0.09512198
32,984,0.1119173,0.09363507
32,987,0.1102424,0.09217221
32,990,0.1085937,0.090733
32,993,0.1069707,0.08931704
32,996,0.1053729,0.08792396
32,999,0.1038001,0.08655341
32,1002,0.1022518,0.08520498
32,1005,0.1007276,0.08387832
32,1008,0.09922717,0.08257305
32,1011,0.09775002,0.08128882
32,1014,0.09629583,0.0800253
32,1017,0.09486423,0.07878212
32,1020,0.09345485,0.07755896
32,1023,0.09206733,0.07635547
32,1026,0.09070136,0.07517137
32,1029,0.08935656,0.07400633
32,1032,0.0880326,0.07286
32,1035,0.08672914,0.0717321
32,1038,0.08544585,0.07062232
32,1041,0.0841824,0.06953035
32,1044,0.08293849,0.0684559
32,1047,0.08171379,0.06739867
32,1050,0.08050799,0.0663584
32,1053,0.0793208,0.0653348
32,1056,0.07815194,0.06432761
32,1059,0.0770011,0.06333655
32,1062,0.075868,0.06236135
32,1065,0.07475234,0.06140175
32,1068,0.07365385,0.06045749
32,1071,0.07257225,0.05952832
32,1074,0.07150728,0.058614
32,1077,0.07045865,0.05771426
32,1080,0.06942613,0.05682889
32,1083,0.06840947,0.05595765
32,1086,0.0674084,0.05510031
32,1089,0.06642267,0.05425663
32,1092,0.06545205,0.0534264
32,1095,0.06449629,0.05260938
32,1098,0.06355515,0.05180537
32,1101,0.0626284,0.05101414
32,1104,0.06171582,0.05023549
32,1107,0.06081716,0.04946921
32,1110,0.05993223,0.04871511
32,1113,0.05906081,0.04797299
32,1116,0.05820268,0.04724265
32,1119,0.05735763,0.0465239
32,1122,0.05652545,0.04581654
32,1125,0.05570593,0.04512039
32,1128,0.05489888,0.04443526
32,1131,0.05410409,0.04376098
32,1134,0.05332138,0.04309737
32,1137,0.05255055,0.04244424
32,1140,0.05179143,0.04180146
32,1143,0.05104383,0.04116883
32,1146,0.05030756,0.0405462
32,1149,0.04958244,0.03993339
32,1152,0.0488683,0.03933025
32,1155,0.04816496,0.03873662
32,1158,0.04747226,0.03815235
32,1161,0.04679003,0.03757728
32,1164,0.0461181,0.03701126
32,1167,0.04545631,0.03645415
32,1170,0.04480451,0.03590581
32,1173,0.04416254,0.03536609
32,1176,0.04353024,0.03483486
32,1179,0.04290746,0.03431197
32,1182,0.04229406,0.03379728
32,1185,0.04168988,0.03329067
32,1188,0.04109477,0.032792
32,1191,0.04050861,0.03230115
32,1194,0.03993124,0.03181798
32,1197,0.03936254,0.03134238
32,1200,0.03880237,0.03087423
32,1203,0.0382506,0.0304134
32,1206,0.03770708,0.02995978
32,1209,0.0371717,0.02951324
32,1212,0.03664433,0.02907368
32,1215,0.03612484,0.02864097
32,1218,0.0356131,0.02821502
32,1221,0.03510901,0.0277957
32,1224,0.03461243,0.02738292
32,1227,0.03412327,0.02697657
32,1230,0.03364139,0.02657655
32,1233,0.0331667,0.02618275
32,1236,0.03269906,0.02579507
